record_id,source_name,title,description,url,source_path,fetched_at,version,document_type,file_name,page_number,extraction_timestamp,extraction_library,text,category,published_date,preview_text,name,year,wins,losses,raw_text,processed_text,content_text,language,published_year,content_length,title_length,rating_score,overview,genres,popularity,original_language,vote_average,vote_count
1029,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-16 00:34:04.445,1.0,scraped_html_paginated,hockey_multi_page_results.json,1,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Washington Capitals,1990,37.0,36.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1030,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-16 00:34:04.446,1.0,scraped_html_paginated,hockey_multi_page_results.json,1,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Winnipeg Jets,1990,26.0,43.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1031,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-16 00:34:04.447,1.0,scraped_html_paginated,hockey_multi_page_results.json,1,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Boston Bruins,1991,36.0,32.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1032,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-16 00:34:04.447,1.0,scraped_html_paginated,hockey_multi_page_results.json,1,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Buffalo Sabres,1991,31.0,37.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1033,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-16 00:34:04.448,1.0,scraped_html_paginated,hockey_multi_page_results.json,1,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Calgary Flames,1991,31.0,37.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1034,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-16 00:34:04.449,1.0,scraped_html_paginated,hockey_multi_page_results.json,1,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Chicago Blackhawks,1991,36.0,29.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1035,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.449,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Detroit Red Wings,1991,43.0,25.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1036,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.452,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Edmonton Oilers,1991,36.0,34.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1037,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.460,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Hartford Whalers,1991,26.0,41.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1038,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.463,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Los Angeles Kings,1991,35.0,31.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1039,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.473,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Minnesota North Stars,1991,32.0,42.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1040,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.480,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Montreal Canadiens,1991,41.0,28.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1041,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.489,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,New Jersey Devils,1991,38.0,31.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1042,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.500,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,New York Islanders,1991,34.0,35.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1043,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.503,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,New York Rangers,1991,50.0,25.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1044,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.505,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Philadelphia Flyers,1991,32.0,37.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1045,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.509,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Pittsburgh Penguins,1991,39.0,32.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1046,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.512,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Quebec Nordiques,1991,20.0,48.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1047,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.514,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,San Jose Sharks,1991,17.0,58.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1048,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.515,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,St. Louis Blues,1991,36.0,33.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1049,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.517,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Toronto Maple Leafs,1991,30.0,43.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1050,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.518,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Vancouver Canucks,1991,42.0,26.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1051,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.519,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Washington Capitals,1991,45.0,27.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
1052,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-16 00:34:04.520,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Winnipeg Jets,1991,33.0,32.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
